id,title,category,source,published_at,discovered_at,score,url,role,selected
8f98fa5965c1,拿下苹果80%外壳质检订单，慧眼科技凭什么？,产业与资本,OFweek 光电频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-08/ART-8100-2500-30697865.html,行业媒体,True
84a3a4778df6,【聚焦】镀膜隐私风挡玻璃布局企业不断增多 相关规范标准日益完善,产业与资本,OFweek 光电频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-08/ART-250001-8420-30697834.html,行业媒体,True
93e308aed275,欧菲光控股中科岛晶，光通信赛道再落关键一子！,光通信,OFweek 光电频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-08/ART-8100-2500-30697592.html,行业媒体,True
fd4df38219e3,CCD逆袭：被手机淘汰的相机，如今炒成硬通货,光学元件与成像,OFweek 光电频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-08/ART-250003-8420-30697513.html,行业媒体,True
bab724aedd9d,加速半导体光学精密加工布局！东田微落子无锡,光电芯片与半导体,OFweek 光电频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-08/ART-8100-2500-30697371.html,行业媒体,True
895e540f16e6,2亿押注全彩光波导，广纳四维卡位2027！,光学元件与成像,OFweek 光电频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-08/ART-8100-2500-30697372.html,行业媒体,True
8b27e161a0fb,立景创新再闯港股IPO，高增长下的“果链依赖症”与独立性质疑,产业与资本,OFweek 光电频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-08/ART-250003-12003-30697342.html,行业媒体,True
882ada6606ee,获2.5亿元战略投资！艾舜光电为什么能打动光学龙头？,光学元件与成像,OFweek 光电频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-06/ART-8100-2500-30689534.html,行业媒体,True
c9e3c4ab56ff,15亿被套6年？欧菲光重组生死局,其他,OFweek 光电频道,2026-05,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-05/ART-8100-2500-30688151.html,行业媒体,True
c26d388eae42,中国又一个“稀土时刻”出现了，这次是光纤,光通信,OFweek 光电频道,2026-05,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-05/ART-250001-8420-30687809.html,行业媒体,True
215f7075ecaa,影石Luna Ultra首发评测：徕卡影像上大分，一出手就是真王炸,其他,OFweek 光电频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-06/ART-250003-8330-30690357.html,行业媒体,True
e94936ba8de5,大疆后发，制住影石了吗？,其他,OFweek 光电频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://optics.ofweek.com/2026-06/ART-250003-8110-30691293.html,行业媒体,True
76b6cb50406a,最新议程出炉！2026中国激光产业高质量发展峰会即将开启,激光,OFweek 激光频道,2026-07,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-07/ART-8100-2400-30694578.html,行业媒体,True
eefe86ae5e7a,家电龙头，进军工业激光,激光,OFweek 激光频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-06/ART-8100-2400-30692859.html,行业媒体,True
ed9fd6f78a68,海天光机GP D-P系列如何以“超高速+高精度”抢占激光切割未来,激光,OFweek 激光频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-08/ART-8100-2400-30698332.html,行业媒体,True
390bc62ab0b4,2026年上半年激光雷达331万台上车，华为896线成新门槛,激光,OFweek 激光频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-08/ART-240001-8420-30698177.html,行业媒体,True
66d071e61583,从火箭到芯片散热——锐科激光3D打印全产品线硬核解读,激光,OFweek 激光频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-08/ART-8100-2400-30697955.html,行业媒体,True
2ad16216a16f,度亘核芯规模化量产CWDM4 100mW高功率CW DFB芯片及COC器件,光电芯片与半导体,OFweek 激光频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-08/ART-8100-2400-30698037.html,行业媒体,True
e5b31a1c24f2,天狼星激光器问世 解决锂电加工难题,激光,OFweek 激光频道,2022-05,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2022-05/ART-8110-2400-30560775.html,行业媒体,True
3dc0b685ed35,英飞凌卫星雷达ART架构，能去掉MCU核吗？,光传感与激光雷达,OFweek 激光频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-06/ART-240001-8330-30692048.html,行业媒体,True
3dac2b6e7340,创新突破｜光纤可插拔式1470nm光源：重塑精准激光除草新范式,激光,OFweek 激光频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-06/ART-8200-2400-30689724.html,行业媒体,True
8c2f50ef6fe4,打造“冷静”的 AI 算力中心：激光焊接检测助力液冷散热高质量制造,激光,OFweek 激光频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-06/ART-240015-8230-30689718.html,行业媒体,True
b4272abe7e7a,特域CWUP-05THS高精度小型冷水机：这么小，那么稳！,其他,OFweek 激光频道,2026-06,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-06/ART-8200-2400-30689326.html,行业媒体,True
e486dd22bc68,迅镭激光正式参评“维科杯·OFweek 2026年度激光行业最佳激光加工装备技术创新奖”,激光,OFweek 激光频道,2026-05,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-05/ART-8200-2400-30687063.html,行业媒体,True
d705c27df698,拥有400多家光子学企业，加拿大如何“做大做强”生态圈？,其他,OFweek 激光频道,2024-03,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2024-03/ART-8500-2400-30628190.html,行业媒体,True
84671bd90137,乘风破“卷”！2023年激光国货出海按下“加速键”,激光,OFweek 激光频道,2024-01,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2024-01/ART-8500-2400-30621831.html,行业媒体,True
82720c0f04d3,深度观察：超快激光在材料科学中的应用,激光,OFweek 激光频道,2023-11,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2023-11/ART-8500-2400-30617123.html,行业媒体,True
14dbf17507ed,2023年有哪些值得关注的激光打标趋势与创新？,激光,OFweek 激光频道,2023-11,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2023-11/ART-8500-2400-30616901.html,行业媒体,True
2ddcd0fd9f2b,多风险集中爆发、股权质押率82%，联创光电实控人走钢丝,其他,OFweek 激光频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-08/ART-240001-12003-30697643.html,行业媒体,True
82a7c8844597,频准激光大额理财仍募资补流，毛利率两倍于同行，近千万买专利,激光,OFweek 激光频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-08/ART-240002-12003-30696992.html,行业媒体,True
e2e702449228,1.2亿元天价官司背后：高端制造企业扩张与治理失衡的行业警示,其他,OFweek 激光频道,2026-07,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-07/ART-240001-12003-30695841.html,行业媒体,True
1badb6fdaeb6,【聚焦】激光刻痕机在取向硅钢处理领域应用潜力大 广州翔声智能科技为国内领先企业,激光,OFweek 激光频道,2026-07,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-07/ART-240001-8420-30694352.html,行业媒体,True
f3e9b4d245f8,把激光做成了赚钱生意，禾塞科技被低估了吗？,激光,OFweek 激光频道,2026-08,2026-08-13T08:54:43.899667+00:00,75.0,https://laser.ofweek.com/2026-08/ART-240001-12003-30696853.html,行业媒体,True
4833033b4119,苏州光电芯片企业苏纳光电启动IPO辅导,光电芯片与半导体,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,74.7,https://www.ledinside.cn/news/20260813-62336.html,行业媒体,True
be6097be1cce,索尼供Micro OLED，VITURE发布XR/AR眼镜新品,显示与面板,LEDinside 中文,2026-08-07,2026-08-13T08:54:43.899667+00:00,74.7,https://www.ledinside.cn/products/20260807-62287.html,行业媒体,True
5220d7bb2cd5,Optical–electrical skin sensing,科研进展,Nature Photonics,2026-07-31T00:00:00+00:00,2026-08-13T08:54:43.899667+00:00,73.9,https://www.nature.com/articles/s41566-026-01967-3,科研,True
b4f8a55dbdad,苹果、亚马逊成功在英国驳回4.94 亿英镑合谋诉讼,其他,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,72.5,https://www.c114.com.cn/news/213/a1282089.html,行业媒体,True
0c70cafd7ddb,苹果税惹麻烦：苹果在英国面临15亿英镑集体诉讼,其他,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,72.5,https://www.c114.com.cn/news/213/a1281942.html,行业媒体,True
fe989b874cf9,苹果公司在英面临15亿英镑司法索赔，被指在App Store收费“过高且不公平”,其他,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,72.5,https://www.c114.com.cn/news/213/a1281915.html,行业媒体,True
0bedbb08d1d5,工信部等四部门：到2035年，全面建成新型互联网基础设施,其他,C114中国通信网_监管,,2026-08-13T08:54:43.899667+00:00,72.5,https://www.c114.com.cn/news/550/a1313800.html,行业媒体,True
e1545edd4bb7,工信部全面开展算力态势感知自动化监测工作,通信与算力,C114中国通信网_监管,,2026-08-13T08:54:43.899667+00:00,72.5,https://www.c114.com.cn/news/550/a1304689.html,行业媒体,True
4aa35ec0cf87,工信部：2027年基本建成全域覆盖、高效畅通的城域毫秒级算力网络体系,通信与算力,C114中国通信网_监管,,2026-08-13T08:54:43.899667+00:00,72.5,https://www.c114.com.cn/news/550/a1298868.html,行业媒体,True
8537937955ce,工信部等七部门：按需布局算力基础设施 加速算力与行业融合应用,通信与算力,C114中国通信网_监管,,2026-08-13T08:54:43.899667+00:00,72.5,https://www.c114.com.cn/news/550/a1298426.html,行业媒体,True
f79d9a195144,93g、搭载Micro OLED，XR眼镜URXR One开启众筹,显示与面板,LEDinside 中文,2026-08-04,2026-08-13T08:54:43.899667+00:00,72.2,https://www.ledinside.cn/products/20260804-62255.html,行业媒体,True
06fed2fdc32d,New optical method reveals internal dynamics of elusive Wigner crystals,科研进展,Phys.org 物理新闻,,2026-08-13T08:54:43.899667+00:00,70.0,https://phys.org/news/2026-08-optical-method-reveals-internal-dynamics.html,科研,True
021ebca7a7c8,Single-shot phase imaging technique can reconstruct transparent objects,光学元件与成像,Phys.org 物理新闻,,2026-08-13T08:54:43.899667+00:00,70.0,https://phys.org/news/2026-08-shot-phase-imaging-technique-reconstruct.html,科研,True
961618dd236c,起底中国移动自主品牌手机联姻YunOS：必然性、想象空间与数字化领先战略,产业与资本,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/51/a997658.html,行业媒体,True
70fe2a5669f5,推进光纤入户 工信部联合住建部解决”最后一公里”问题,光通信,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/549/a997513.html,行业媒体,True
bdd68db052d5,Juniper今年发力电信市场：重振国内运营商业务,通信与算力,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/16/a997327.html,行业媒体,True
5fad4653f5a5,超260个云项目背后：华为助力运营商建好云、用好云、管好云,通信与算力,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/126/a997279.html,行业媒体,True
9b51ac7dc097,北京移动创新产品服务体系：“司马大数据”今年营收有望过亿,产业与资本,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/80/a997274.html,行业媒体,True
64b10895e055,中国移动智能家庭网关设备集采：上海贝尔获得50%份额,通信与算力,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/118/a997270.html,行业媒体,True
ee47b53cd69f,中兴许明解读有线五大亮点：大带宽有大机遇,其他,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/127/a996901.html,行业媒体,True
b76f4fc8ef8c,徐直军详解视频驱动力与挑战：华为助力运营商淘金万亿级新市场,通信与算力,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/126/a996989.html,行业媒体,True
5125bef748c8,京东发布2016年财报:营收达2602亿元 同比增44%,产业与资本,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/123/a996930.html,行业媒体,True
6a6754079fb1,百度承认旗下hao123暗藏恶意代码：向用户道歉 已清除,其他,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/52/a997070.html,行业媒体,True
e72a5dd0fcce,中国联通与德国电信携手发展物联网 建立战略合作伙伴关系,产业与资本,C114中国通信网_要闻精选,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.c114.net/news/119/a996667.html,行业媒体,True
7be7dc114d8a,天孚通信：预计2026年上半年净利润11.24亿元-13.04亿元,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/123/a1314323.html,行业媒体,True
d9103d2f406c,高速光模块订单大增，剑桥科技上半年净利润同比增长156.65%至197.18%,光通信,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/123/a1313968.html,行业媒体,True
6afcb335f169,铭普光磁预计上半年大幅减亏,其他,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/123/a1313963.html,行业媒体,True
9732dac30492,长鑫科技科创板IPO定价8.66元/股 预计募资超579亿元,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/125/a1313913.html,行业媒体,True
520770804ded,光库科技：预计2026年上半年净利润同比增长170%-190%,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/123/a1313596.html,行业媒体,True
4c120da348a2,广州广电申请终止挂牌，股票自7月6日起停牌,其他,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/125/a1313585.html,行业媒体,True
ad4abed3f437,中微公司完成收购杭州众硅64.69%股权 并募集约15亿元配套资金,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/125/a1313438.html,行业媒体,True
c4f22dd52426,日海智能控股股东拟变更为科创海科 实控人仍为珠海国资委,其他,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/125/a1313255.html,行业媒体,True
a2bd18db43bd,天音控股拟7700万元挂牌转让星纪魅族1.65%股权 溢价27.63%,其他,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/125/a1312013.html,行业媒体,True
6cb36ef6a993,价值406亿元并购！中芯国际拟发行股份收购中芯北方剩余49%股权,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/125/a1310883.html,行业媒体,True
171919947c67,云业务收入核算方式变更 有方科技2025年营收调降21.63%,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/123/a1309675.html,行业媒体,True
69ac52ff0103,新华三2026年Q1营收221.89亿元，同比增长45.08%,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/123/a1309448.html,行业媒体,True
66d1914e1e14,中航光电Q1实现净利润3.98亿元 同比下降37.75%,产业与资本,C114中国通信网_通信财经,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/123/a1309385.html,行业媒体,True
f7ede13e59ff,欧盟否认重新评估对美国科技巨头调查，但未来走向不明,其他,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/213/a1281998.html,行业媒体,True
8bdd52947a4b,欧盟将重新评估针对苹果、Meta和谷歌等科技巨头的调查,其他,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/213/a1281972.html,行业媒体,True
d7753619e776,华为100%份额：中国移动存储集采公示中标候选人,产业与资本,C114中国通信网_设备商,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/126/a1314421.html,行业媒体,True
504b6c04f963,中信科移动技术专家参加WAIC2026，聚焦AI与6G NTN技术融合创新,通信与算力,C114中国通信网_设备商,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/654/a1314395.html,行业媒体,True
890944933b2c,云端连万物，飞行即生活——5G-ATG 重塑万米高空新体验,通信与算力,C114中国通信网_设备商,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/127/a1314364.html,行业媒体,True
8f8e58b9bbdb,对话中国信科罗昆初：从ICT到AICT，锚定智能时代战略跃迁,产业与资本,C114中国通信网_设备商,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/5455/a1314332.html,行业媒体,True
c211321333c9,千站级iSDU落地云南：云南移动携手华为打造可唤醒极致休眠绿色网络标杆,通信与算力,C114中国通信网_设备商,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/126/a1314282.html,行业媒体,True
6944af4885e6,中兴通讯张万春：全栈协同，引领Token经济时代的TCO最优解,其他,C114中国通信网_设备商,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.c114.com.cn/news/127/a1314209.html,行业媒体,True
41c6b83b8d37,一图读懂《安全应急装备产业发展“十五五”规划》,产业与资本,工信部要闻,,2026-08-13T08:54:43.899667+00:00,70.0,https://www.miit.gov.cn/zwgk/zcjd/art/2026/art_95b96352cf194dc684d4ea2a51630608.html,媒体,True
9bd695cbf660,工业和信息化部量子信息标准化技术委员会成立,科研进展,工信部要闻,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_79e6b8bde1974fc9b120b0e18cb0b262.html,媒体,True
06efc2b751c4,两部门关于印发《安全应急装备产业发展“十五五”规划》的通知,产业与资本,工信部要闻,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_74a880b75f664878b9d5cb62412c014d.html,媒体,True
dd9879b8c862,2026年亚太经合组织（APEC）数字和人工智能部长会议新闻发布会在成都召开,产业与资本,工信部要闻,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_d109e2b6dc4844cc902a1f6f49712f67.html,媒体,True
59d5a61e2a99,工业和信息化部举行“亚太经合组织（APEC）2026年数字和人工智能部长会议及数字周相关活动新闻通气会”,通信与算力,工信部要闻,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_a1dcaacc0394430fa13197ef3946dece.html,媒体,True
8bfa8bf5e7eb,工业和信息化部介绍推动软件和信息技术服务业、科技服务业发展等情况,其他,工信部要闻,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_4905fd794aa54b29b9bd050a746b29f0.html,媒体,True
3a5dd6d4cf09,工业和信息化部：一季度工业和信息化发展总体实现良好开局,其他,工信部要闻,,2026-08-13T08:54:43.899667+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_9e461fb26c75403f822cef394e0ad2d1.html,媒体,True
03f618b52623,X-ray diffraction from chiral molecules with twisted beams,科研进展,arXiv 光学与光子学 (physics.optics),2026-08-13T04:00:00+00:00,2026-08-13T08:54:43.899667+00:00,69.8,https://arxiv.org/abs/2602.23655,科研,True
c62e4336c0d6,"光通信全天强势涨停潮!CPO成交3900亿,AI算力这条主线还在加速",光通信,搜狗微信·光电行业 · 文玩新人,2026-08-13T03:41:57+00:00,2026-08-13T08:54:43.899667+00:00,69.8,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS0wJUuXmWDUZ-EfqKJAkQn57w8MFCAKtQFqXa8Fplpd9mwCiHalXXMsNlpHfN-ktRTwlvdPcYpl-IzcjEzCWkwkWVke_XyBQYTB_SMQWjgBkKTEEtcFSO-9V6OrNw5nF14eV17mYR07E2KwwLZFB4GA0GSMFewcM3k419Lmp3BMav80RfsBZrnLb7jcyTtXirU22hFYsBAy3FGou6LH0pVdOJBjQH7pCxQ..&amp;type=2&amp;query=%E5%85%89%E9%80%9A%E4%BF%A1&amp;token=3864AC30F0CA166AC6C09F2E1F3D20D6C7E4C3816A7D8639,媒体,True
1c84d55c3b50,Correlated electrons extend X-ray high-harmonic generation beyond the single-electron limit,科研进展,Nature Photonics,2026-08-07T00:00:00+00:00,2026-08-13T08:54:43.899667+00:00,69.7,https://www.nature.com/articles/s41566-026-01976-2,科研,True
79a8ec103d81,[News] Coherent Corp. Reports Fourth Quarter and Full Year Fiscal 2026 Results,其他,LEDinside 英文,2026-08-13T00:19:41+00:00,2026-08-13T08:54:43.899667+00:00,69.7,//www.ledinside.com/news/2026/8/2026_08_13_03,行业媒体,True
3482473f4bec,光通信业务增长59%，Coherent全年营收创历史新高,光通信,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,69.7,https://www.ledinside.cn/fsa/20260813-62342.html,行业媒体,True
c2fad354a97e,2Q26全球OLED显示器出货季增26.1%，电商节促销与电竞需求推动市场升温,显示与面板,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,69.7,https://www.ledinside.cn/research/20260813-62341.html,行业媒体,True
276ceaee3daf,深天马独供屏幕，荣耀正式推出全球首款机器人手机,显示与面板,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,69.7,https://www.ledinside.cn/news/20260813-62340.html,行业媒体,True
f9d55456e24a,COB产能冲刺10万㎡，新一轮洗牌即将到来？,产业与资本,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,69.7,https://www.ledinside.cn/news/20260813-62339.html,行业媒体,True
0c38040dc3b9,总投资超2亿，歌尔潍坊XR智能制造项目获批,显示与面板,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,69.7,https://www.ledinside.cn/news/20260813-62338.html,行业媒体,True
fb937d856049,50 亿，纵慧芯光磷化铟光芯片基地落户常州,光通信,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,69.7,https://www.ledinside.cn/news/20260813-62337.html,行业媒体,True
bc9118846a76,福建“十五五”规划出炉，重点布局Micro LED与光通信等,光通信,LEDinside 中文,2026-08-13,2026-08-13T08:54:43.899667+00:00,69.7,https://www.ledinside.cn/news/20260813-62334.html,行业媒体,True
a47dc0089da1,光通信设备火了!AI算力时代的“卖水人”,光通信,搜狗微信·光电行业 · 海王财金,2026-08-13T00:29:03+00:00,2026-08-13T08:54:43.899667+00:00,69.7,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS0wJUuXmWDUZ-EfqKJAkQn57w8MFCAKtQFqXa8Fplpd9VplaM7fUQKOFuU30FkCGIPrrerijxow_yrCxWi_-PvtkMMb_I9alr4ooeE4Iue3j47pnf7RJo6gqZW6aGPKjpplpxtZy3JXXIIBm0C1X7CiBWyed2YbfpA9K-tPptsGSvzyBn09dK9zP10fI3eZBXM8ZTCRbCt5TJi4bXPLT6KGfxjh3za6jWA..&amp;type=2&amp;query=%E5%85%89%E9%80%9A%E4%BF%A1&amp;token=3864AC30F0CA166AC6C09F2E1F3D20D6C7E4C3816A7D8639,媒体,True
0c71a32b3725,[News] Lumentum Announces Fourth Quarter and Full Fiscal Year 2026 Results,其他,LEDinside 英文,2026-08-11T15:14:15+00:00,2026-08-13T08:54:43.899667+00:00,68.6,//www.ledinside.com/news/2026/8/2026_08_11_11,行业媒体,True
3ace65b2b8a3,友达、群创等6家面板厂公布7月营收,显示与面板,LEDinside 中文,2026-08-11,2026-08-13T08:54:43.899667+00:00,68.0,https://www.ledinside.cn/fsa/20260811-62318.html,行业媒体,True
b694c312c02d,奥拓电子、福日电子等5家LED企业上半年业绩出炉,显示与面板,LEDinside 中文,2026-08-11,2026-08-13T08:54:43.899667+00:00,68.0,https://www.ledinside.cn/fsa/20260811-62312.html,行业媒体,True
9e0d74853f0d,预估iPhone 18 Pro成本大增近40%，苹果或调整毛利策略以稳健出货,其他,LEDinside 中文,2026-08-10,2026-08-13T08:54:43.899667+00:00,67.2,https://www.ledinside.cn/research/20260810-62305.html,行业媒体,True
938f91a09cc5,Laser–plasma amplification of an ultrabroadband laser pulse to 0.3 TW,激光,Nature Photonics,2026-08-03T00:00:00+00:00,2026-08-13T08:54:43.899667+00:00,66.4,https://www.nature.com/articles/s41566-026-01977-1,科研,True
f84716670e3c,关键节点！维信诺合肥8.6代AMOLED产线转入设备调试阶段,显示与面板,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/211/a1307762.html,行业媒体,True
3a78f7d71dfb,芯科科技推出智能开发工具Simplicity Ecosystem软件开发套件开启物联网开发的新高度,产业与资本,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/211/a1299264.html,行业媒体,True
abf98af3d171,英特尔代工获微软下一代AI芯片订单，将采用18A工艺,光电芯片与半导体,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/211/a1298974.html,行业媒体,True
5db61d7aaa75,新思科技获准向是德科技出售光学解决方案部门,光学元件与成像,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/212/a1298390.html,行业媒体,True
55a1cf2e027d,零碳算力：AI时代数据中心行业的绿色转型与系统性能源革命,光通信,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/212/a1298294.html,行业媒体,True
1b011e896156,宇树科技计划登陆科创板 中国移动已投资,产业与资本,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/212/a1292374.html,行业媒体,True
00975cdf99df,Allegro MicroSystems 携新型 XtremeSense TMR 电流传感器亮相慕尼黑上海电子展,光传感与激光雷达,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/212/a1287354.html,行业媒体,True
045f3c0a18ad,Allegro 扩展其电机控制和热管理解决方案，满足日益增长的电动汽车和自动化市场,其他,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/212/a1287353.html,行业媒体,True
e42248a59ec7,微软遭法国反垄断调查：向小型搜索引擎提供必应技术时故意降低搜索结果质量,其他,C114中国通信网_IT资讯,,2026-08-13T08:54:43.899667+00:00,65.0,https://www.c114.com.cn/news/213/a1283012.html,行业媒体,True
