id,title,category,source,published_at,discovered_at,score,url,role,selected
14dbf17507ed,2023年有哪些值得关注的激光打标趋势与创新？,激光,OFweek 激光频道,2023-11,2026-08-24T06:01:53.297535+00:00,75.0,https://laser.ofweek.com/2023-11/ART-8500-2400-30616901.html,行业媒体,True
b14f15585fad,光至科技启动IPO辅导，激光新锐冲刺A股,激光,OFweek 激光频道,2026-08,2026-08-24T06:01:53.297535+00:00,75.0,https://laser.ofweek.com/2026-08/ART-240002-12003-30698032.html,行业媒体,True
e2e702449228,1.2亿元天价官司背后：高端制造企业扩张与治理失衡的行业警示,其他,OFweek 激光频道,2026-07,2026-08-24T06:01:53.297535+00:00,75.0,https://laser.ofweek.com/2026-07/ART-240001-12003-30695841.html,行业媒体,True
2ddcd0fd9f2b,多风险集中爆发、股权质押率82%，联创光电实控人走钢丝,其他,OFweek 激光频道,2026-08,2026-08-24T06:01:53.297535+00:00,75.0,https://laser.ofweek.com/2026-08/ART-240001-12003-30697643.html,行业媒体,True
7d02a22bc9cb,元立光电IPO过会，募资2.8亿投向Mini/Micro LED等,显示与面板,LEDinside 中文,2026-08-21,2026-08-24T06:01:53.297535+00:00,74.8,https://www.ledinside.cn/news/20260821-62384.html,行业媒体,True
b4f8a55dbdad,苹果、亚马逊成功在英国驳回4.94 亿英镑合谋诉讼,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.c114.com.cn/news/213/a1282089.html,行业媒体,True
0c70cafd7ddb,苹果税惹麻烦：苹果在英国面临15亿英镑集体诉讼,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.c114.com.cn/news/213/a1281942.html,行业媒体,True
fe989b874cf9,苹果公司在英面临15亿英镑司法索赔，被指在App Store收费“过高且不公平”,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.c114.com.cn/news/213/a1281915.html,行业媒体,True
0bedbb08d1d5,工信部等四部门：到2035年，全面建成新型互联网基础设施,其他,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.c114.com.cn/news/550/a1313800.html,行业媒体,True
e1545edd4bb7,工信部全面开展算力态势感知自动化监测工作,通信与算力,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.c114.com.cn/news/550/a1304689.html,行业媒体,True
4aa35ec0cf87,工信部：2027年基本建成全域覆盖、高效畅通的城域毫秒级算力网络体系,通信与算力,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.c114.com.cn/news/550/a1298868.html,行业媒体,True
8537937955ce,工信部等七部门：按需布局算力基础设施 加速算力与行业融合应用,通信与算力,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.c114.com.cn/news/550/a1298426.html,行业媒体,True
9bb5c2bb2ec8,广西通信管理局部署2026年规范校园电信市场管理工作,通信与算力,工信部要闻,,2026-08-24T06:01:53.297535+00:00,72.5,https://www.miit.gov.cn/xwfb/gxdt/dfdt/art/2026/art_f18cd3de197f41af8b02af6885f76deb.html,媒体,True
961618dd236c,起底中国移动自主品牌手机联姻YunOS：必然性、想象空间与数字化领先战略,产业与资本,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/51/a997658.html,行业媒体,True
70fe2a5669f5,推进光纤入户 工信部联合住建部解决”最后一公里”问题,光通信,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/549/a997513.html,行业媒体,True
bdd68db052d5,Juniper今年发力电信市场：重振国内运营商业务,通信与算力,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/16/a997327.html,行业媒体,True
9b51ac7dc097,北京移动创新产品服务体系：“司马大数据”今年营收有望过亿,产业与资本,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/80/a997274.html,行业媒体,True
64b10895e055,中国移动智能家庭网关设备集采：上海贝尔获得50%份额,通信与算力,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/118/a997270.html,行业媒体,True
ee47b53cd69f,中兴许明解读有线五大亮点：大带宽有大机遇,其他,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/127/a996901.html,行业媒体,True
b76f4fc8ef8c,徐直军详解视频驱动力与挑战：华为助力运营商淘金万亿级新市场,通信与算力,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/126/a996989.html,行业媒体,True
5125bef748c8,京东发布2016年财报:营收达2602亿元 同比增44%,产业与资本,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/123/a996930.html,行业媒体,True
6a6754079fb1,百度承认旗下hao123暗藏恶意代码：向用户道歉 已清除,其他,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/52/a997070.html,行业媒体,True
b248826237ae,联想业绩下滑7成 16亿再卖楼：确能提亮财报,产业与资本,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/209/a996971.html,行业媒体,True
e72a5dd0fcce,中国联通与德国电信携手发展物联网 建立战略合作伙伴关系,产业与资本,C114中国通信网_要闻精选,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.c114.net/news/119/a996667.html,行业媒体,True
671578a52031,运营商业务阶段性承压，亚信科技2026上半年营收21.98亿元,产业与资本,C114中国通信网_通信财经,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/123/a1315511.html,行业媒体,True
063f8e304cab,仕佳光子上半年营收14.95亿元，同比增长50.66%,产业与资本,C114中国通信网_通信财经,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/123/a1315061.html,行业媒体,True
80163114991f,新易盛上半年净利预增77%-103%，AI算力需求持续释放,产业与资本,C114中国通信网_通信财经,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/123/a1314264.html,行业媒体,True
6afcb335f169,铭普光磁预计上半年大幅减亏,其他,C114中国通信网_通信财经,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/123/a1313963.html,行业媒体,True
9732dac30492,长鑫科技科创板IPO定价8.66元/股 预计募资超579亿元,产业与资本,C114中国通信网_通信财经,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/125/a1313913.html,行业媒体,True
4c120da348a2,广州广电申请终止挂牌，股票自7月6日起停牌,其他,C114中国通信网_通信财经,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/125/a1313585.html,行业媒体,True
ad4abed3f437,中微公司完成收购杭州众硅64.69%股权 并募集约15亿元配套资金,产业与资本,C114中国通信网_通信财经,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/125/a1313438.html,行业媒体,True
1b011e896156,宇树科技计划登陆科创板 中国移动已投资,产业与资本,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/212/a1292374.html,行业媒体,True
f7ede13e59ff,欧盟否认重新评估对美国科技巨头调查，但未来走向不明,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/213/a1281998.html,行业媒体,True
8bdd52947a4b,欧盟将重新评估针对苹果、Meta和谷歌等科技巨头的调查,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/213/a1281972.html,行业媒体,True
7588fcde3591,咪咕音乐携手华为软件打造AgenticOps智能运维新标杆，联合创新荣获IDC“最佳智能体实践奖”,其他,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1316004.html,行业媒体,True
49f1a3f25357,第十六届“双师型”教师培训暨新一代信息通信技术创新人才培养高级研修班成功举办,通信与算力,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/654/a1315979.html,行业媒体,True
063f598c0048,雪落冰城，上行有速：中国联通携手华为部署5G-A大上行网络，赋能冰城新体验,通信与算力,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1315971.html,行业媒体,True
a6369d553e9f,百度袁佛玉：具身智能落地要闯三道关，数据正成为最核心的生产要素,通信与算力,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/268/a1315948.html,行业媒体,True
9d784da6364b,加速自智网络L4从标准定义到商用部署,产业与资本,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1315921.html,行业媒体,True
c603cceaf26d,华为湖南生态大会暨华为中国行2026·新质生产力峰会在长沙隆重举办,产业与资本,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1315916.html,行业媒体,True
029aedc70b11,Accelerate Asia 2026启幕，中兴通讯携手产业伙伴共推AN L4与AI-Native进程,产业与资本,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/127/a1315887.html,行业媒体,True
3e2bcdae961f,爱立信携手LG U+推动网络语音AI及AI原生网络演进,通信与算力,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/137/a1315858.html,行业媒体,True
40e20889e37b,华为星河AI广域SPN承载网 助力湖北交投铺就智慧高速信息快车道,通信与算力,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1315824.html,行业媒体,True
99cbe407bf16,闻“汛”而动 向险而行-中信科移动筑牢通信保障生命线,通信与算力,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/654/a1315790.html,行业媒体,True
a6a9c3604865,阿维塔向华为累计交付超5000台，首批阿维塔07L完成交车,其他,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1315761.html,行业媒体,True
bed02201f988,记忆能力达4+级！中兴通讯Co-Claw智能体首批通过中国信通院可信AI认证,通信与算力,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/127/a1315660.html,行业媒体,True
35cdb3f597a0,上海电信联合中兴通讯在ChinaJoy 2026解锁16K超高清XR多路并发应用,显示与面板,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/127/a1315598.html,行业媒体,True
73fab9b29cbd,华为中国行2026·山东人工智能产业发展大会在潍坊成功举行,产业与资本,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1315595.html,行业媒体,True
1345ba818a88,高空掉落、千里跨省……华为云空间查找设备上演极限寻机,其他,C114中国通信网_设备商,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.c114.com.cn/news/126/a1315590.html,行业媒体,True
c07a5116421d,精密光纤激光器企业频准激光登陆科创板,激光,COEMA 中国光电子行业协会,2026-08,2026-08-24T06:01:53.297535+00:00,70.0,https://www.coema.org.cn/industry/202608/5795.html,行业媒体,True
b69f3713cdff,第十二届金砖国家通信部长会议在印度浦那召开,通信与算力,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_865152e48c95442aa632a1e37ecdc7e8.html,媒体,True
1cebd45f3fda,国务院常务会议听取新一代通信网建设情况汇报等,通信与算力,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.miit.gov.cn/xwfb/szyw/art/2026/art_748d9e959a7e4d2e8c485253f6951637.html,媒体,True
2c3f7b75bfb7,第十届金砖国家工业部长会议在印度斋浦尔召开,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_f456e4f55daa44d8a9f524d7f7959d90.html,媒体,True
dd9879b8c862,2026年亚太经合组织（APEC）数字和人工智能部长会议新闻发布会在成都召开,产业与资本,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_d109e2b6dc4844cc902a1f6f49712f67.html,媒体,True
59d5a61e2a99,工业和信息化部举行“亚太经合组织（APEC）2026年数字和人工智能部长会议及数字周相关活动新闻通气会”,通信与算力,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_a1dcaacc0394430fa13197ef3946dece.html,媒体,True
8bfa8bf5e7eb,工业和信息化部介绍推动软件和信息技术服务业、科技服务业发展等情况,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_4905fd794aa54b29b9bd050a746b29f0.html,媒体,True
3a5dd6d4cf09,工业和信息化部：一季度工业和信息化发展总体实现良好开局,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_9e461fb26c75403f822cef394e0ad2d1.html,媒体,True
a0d050d24db2,工业和信息化部批复浙江时空道宇科技有限公司开展卫星物联网业务商用试验,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_0ecb2a5a2b4e47aea9efb3d6bbeb0934.html,媒体,True
cda9722dab07,我国成功发射卫星互联网低轨24组卫星,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_75704052e3a64e098758854a386c3160.html,媒体,True
1b15573dc263,我国成功发射卫星互联网低轨23组卫星,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,70.0,https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_20bf245cb87549e28519078d857c6eb0.html,媒体,True
856ce3c90d1c,长飞光纤、东山精密、蘅东光、智动力公布最新业绩,光通信,LEDinside 中文,2026-08-24,2026-08-24T06:01:53.297535+00:00,69.8,https://www.ledinside.cn/fsa/20260824-62395.html,行业媒体,True
6e51305b4856,全球首款1Tbps MicroLED光互连产品出货,显示与面板,LEDinside 中文,2026-08-24,2026-08-24T06:01:53.297535+00:00,69.8,https://www.ledinside.cn/news/20260824-62394.html,行业媒体,True
64d60fb57c07,翰博高新跨界布局光刻材料,光电芯片与半导体,LEDinside 中文,2026-08-24,2026-08-24T06:01:53.297535+00:00,69.8,https://www.ledinside.cn/news/20260824-62393.html,行业媒体,True
3d41e08f5995,TrendForce：8月显示器、笔电面板价格持稳,显示与面板,LEDinside 中文,2026-08-24,2026-08-24T06:01:53.297535+00:00,69.8,https://www.ledinside.cn/research/20260824-62392.html,行业媒体,True
6ad3f26ed0d6,工信部部署2026年信息通信业安全生产与网络运行安全工作,通信与算力,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,67.5,https://www.c114.com.cn/news/550/a1307461.html,行业媒体,True
6876e7b26133,工信部召开2026年信息通信业行风建设暨纠风工作会议,通信与算力,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,67.5,https://www.c114.com.cn/news/550/a1306739.html,行业媒体,True
268193f615b2,2026年RGB MiniLED电视出货量冲刺200万台,显示与面板,LEDinside 中文,2026-08-21,2026-08-24T06:01:53.297535+00:00,67.3,https://www.ledinside.cn/research/20260821-62390.html,行业媒体,True
8e4a3acd88c0,一周热点：资本密集涌入，MLED与光通信投融资热度飙升,光通信,LEDinside 中文,2026-08-21,2026-08-24T06:01:53.297535+00:00,67.3,https://www.ledinside.cn/news/20260821-62388.html,行业媒体,True
93cf9c474217,歌尔股份、大族激光等7家企业发布半年报,激光,LEDinside 中文,2026-08-21,2026-08-24T06:01:53.297535+00:00,67.3,https://www.ledinside.cn/fsa/20260821-62387.html,行业媒体,True
7ce4ba7cf6e2,华为发布全球首款阔直板手机,产业与资本,LEDinside 中文,2026-08-21,2026-08-24T06:01:53.297535+00:00,67.3,https://www.ledinside.cn/news/20260821-62389.html,行业媒体,True
a87cff93da1f,涉光波导、光通信，宇瞳光学微纳光学项目2027年投产,光通信,LEDinside 中文,2026-08-21,2026-08-24T06:01:53.297535+00:00,67.3,https://www.ledinside.cn/news/20260821-62385.html,行业媒体,True
8aad3704faea,SK海力士入局CPO光互连，MicroLED为探索方向之一,光通信,LEDinside 中文,2026-08-21,2026-08-24T06:01:53.297535+00:00,67.3,https://www.ledinside.cn/news/20260821-62383.html,行业媒体,True
f05f45898eab,In situ dry repair and passivation unlocks size-independent performance in Ⅲ-nitride micro-LEDs,科研进展,Nature Photonics,2026-08-20T00:00:00+00:00,2026-08-24T06:01:53.297535+00:00,66.5,https://www.nature.com/articles/s41566-026-01990-4,科研,True
e16422b9d1c1,中微公司、厦门信达、崧盛股份、茂硕电源最新业绩一览,其他,LEDinside 中文,2026-08-20,2026-08-24T06:01:53.297535+00:00,66.5,https://www.ledinside.cn/fsa/20260820-62377.html,行业媒体,True
60272f31f2e6,利亚德、精智达发布半年报,产业与资本,LEDinside 中文,2026-08-19,2026-08-24T06:01:53.297535+00:00,65.6,https://www.ledinside.cn/fsa/20260819-62376.html,行业媒体,True
f84716670e3c,关键节点！维信诺合肥8.6代AMOLED产线转入设备调试阶段,显示与面板,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/211/a1307762.html,行业媒体,True
3a78f7d71dfb,芯科科技推出智能开发工具Simplicity Ecosystem软件开发套件开启物联网开发的新高度,产业与资本,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/211/a1299264.html,行业媒体,True
abf98af3d171,英特尔代工获微软下一代AI芯片订单，将采用18A工艺,光电芯片与半导体,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/211/a1298974.html,行业媒体,True
5db61d7aaa75,新思科技获准向是德科技出售光学解决方案部门,光学元件与成像,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/212/a1298390.html,行业媒体,True
55a1cf2e027d,零碳算力：AI时代数据中心行业的绿色转型与系统性能源革命,光通信,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/212/a1298294.html,行业媒体,True
00975cdf99df,Allegro MicroSystems 携新型 XtremeSense TMR 电流传感器亮相慕尼黑上海电子展,光传感与激光雷达,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/212/a1287354.html,行业媒体,True
045f3c0a18ad,Allegro 扩展其电机控制和热管理解决方案，满足日益增长的电动汽车和自动化市场,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/212/a1287353.html,行业媒体,True
e42248a59ec7,微软遭法国反垄断调查：向小型搜索引擎提供必应技术时故意降低搜索结果质量,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/213/a1283012.html,行业媒体,True
dbe7910cfd25,Meta启动千人裁员计划，腾出空间招揽“最顶尖”人才,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/213/a1283011.html,行业媒体,True
88c8fb6764b6,为避免欧盟反垄断罚款，消息称微软“捆绑 Team 版 Office”将进一步涨价,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/213/a1283006.html,行业媒体,True
32dcc3513430,杨元庆：科技企业应打造人人可用、人人受益的“人本智能”,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/211/a1282514.html,行业媒体,True
fdbc74b49bcb,英伟达机器人业务团队到访北京国地中心，双方规划合作事宜,产业与资本,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/212/a1282451.html,行业媒体,True
0b5d527bf4f6,能容纳超100个人形机器人同时训练！全国首个异构人形机器人训练场正式启用,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/211/a1282418.html,行业媒体,True
ddd67d92f7cc,2024 CEIA中国企业IT大奖重磅揭晓 CIO选型权威指南,其他,C114中国通信网_IT资讯,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/212/a1282341.html,行业媒体,True
21e9f84045b7,工信部向166家外资企业发放经营试点批复 覆盖全部增值电信业务,通信与算力,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/550/a1311651.html,行业媒体,True
0dace465f295,工信部：将组织开展为期两年的卫星物联网业务商用试验,其他,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/550/a1298358.html,行业媒体,True
bc4c89498c2f,工信部全面推广增值电信业务电子证照,通信与算力,C114中国通信网_监管,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.c114.com.cn/news/550/a1298355.html,行业媒体,True
108f60f8afad,聚灿、海康、慧谷新材等发布2026年半年报,产业与资本,COEMA 中国光电子行业协会,2026-07,2026-08-24T06:01:53.297535+00:00,65.0,https://www.coema.org.cn/industry/202607/5774.html,行业媒体,True
0c94cdd0aab7,磷化铟龙头，签订大单！,产业与资本,COEMA 中国光电子行业协会,2026-07,2026-08-24T06:01:53.297535+00:00,65.0,https://www.coema.org.cn/industry/202607/5772.html,行业媒体,True
3bfac4c42627,2026年大尺寸OLED面板达到3880万片！笔记本面板增长66%,显示与面板,COEMA 中国光电子行业协会,2026-07,2026-08-24T06:01:53.297535+00:00,65.0,https://www.coema.org.cn/industry/202607/5763.html,行业媒体,True
41904635cbc2,三安、TCL科技等6企披露半年度业绩预告,其他,COEMA 中国光电子行业协会,2026-07,2026-08-24T06:01:53.297535+00:00,65.0,https://www.coema.org.cn/industry/202607/5758.html,行业媒体,True
11ea5d943086,高端激光通信研发中心项目落户武汉光谷！,激光,COEMA 中国光电子行业协会,2026-07,2026-08-24T06:01:53.297535+00:00,65.0,https://www.coema.org.cn/industry/202607/5757.html,行业媒体,True
187d3d307b39,LYNRED发布新一代制冷型中波红外探测器，面向国防与监视系统应用,光学元件与成像,COEMA 中国光电子行业协会,2026-07,2026-08-24T06:01:53.297535+00:00,65.0,https://www.coema.org.cn/industry/202607/5755.html,行业媒体,True
a48a7e02f1e7,李乐成调研盐湖产业和工业绿色低碳发展,产业与资本,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_fa5d00560bce4889ac5e4cfbf83f2bf4.html,媒体,True
0c282d46aa70,《智能网联汽车 自动驾驶系统安全要求》强制性国家标准正式发布,产业与资本,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_16d1319a933d4ffd8501e60dc4d88491.html,媒体,True
06efc2b751c4,两部门关于印发《安全应急装备产业发展“十五五”规划》的通知,产业与资本,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_74a880b75f664878b9d5cb62412c014d.html,媒体,True
a65dfa044185,三部门关于组织开展2026年度重点行业能效、碳效领跑者企业推荐工作的通知,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_277a824ef0ae478faf7dc2d4f14b5db6.html,媒体,True
be9c593a7175,工业和信息化部等七部门办公厅（办公室）关于开展2026年工业和信息化领域创新任务揭榜挂帅工作的通知,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_286751ceaf944364b5c282cacd71cb09.html,媒体,True
a70fe6fc9620,国家税务总局 工业和信息化部关于发布《免征车辆购置税的设有固定装置的非运输专用作业车辆目录》（第二十二批）的公告,产业与资本,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_e4d9035769cb4b6b8e6f7fb81d2a7205.html,媒体,True
1f5099b93ebb,两部门关于公布第二批次网络安全保险服务试点工作方案名单的通知,通信与算力,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_4d2b61bae848421eacdfd64262199d0e.html,媒体,True
e5b7ec3343f6,工业和信息化部等六部门办公厅（综合司）关于开展2026年度智能工厂梯度培育行动的通知,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_bbccc17a650749c2a76569679350fa5d.html,媒体,True
24735461ed64,持续向新向优发展！国新办就2026年上半年工业和信息化发展情况举行新闻发布会,产业与资本,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,http://www.miit.gov.cn/xwfb/bldhd/art/2026/art_bc4cf76777cb4fd2896082ca2ff7039d.html,媒体,True
a60ec55e0e79,国新办就“勇担时代重任，做新型工业化事业的建设者和追梦人”举行中外记者见面会,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.miit.gov.cn/xwfb/xwfbh/qtxwfbh/art/2026/art_70fdbc6312e648e29fc7801c763e37d0.html,媒体,True
0b971d9c40b0,工业和信息化部新增配置P频段资源 助力气象部门提升应对极端天气能力,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_87adf097f9ce4cd2ba6da567cafd4b69.html,媒体,True
9118b23d968f,工业和信息化部装备工业一司组织道路机动车辆检验检测机构开展座谈 部署提升检验检测工作质量相关工作,其他,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.miit.gov.cn/xwfb/gxdt/sjdt/art/2026/art_4b5ab63f32c84d318ad7a6ba4893a89d.html,媒体,True
c7c2f7d988d9,青海通信管理局传达学习李乐成部长调研讲话要求 研究部署贯彻落实工作,科研进展,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.miit.gov.cn/xwfb/gxdt/dfdt/art/2026/art_cbf79b93de5447c494b298e13c2a9cac.html,媒体,True
d84711fdea39,陕西汛期启用应急场景下5G异网漫游,通信与算力,工信部要闻,,2026-08-24T06:01:53.297535+00:00,65.0,https://www.miit.gov.cn/xwfb/gxdt/dfdt/art/2026/art_a1bdc074f85b4550aff2c57f5752b114.html,媒体,True
d002fdc1d8c9,Beat-spectrum design for 100-km-range optical correlation-domain reflectometry with localized 15-cm resolution,科研进展,arXiv 光学与光子学 (physics.optics),2026-08-24T04:00:00+00:00,2026-08-24T06:01:53.297535+00:00,64.9,https://arxiv.org/abs/2608.20565,科研,True
f04ea033df97,Impact of Plasmonic Modes and Thermophysical Properties on the Double-Pulse Structuring of Highly-Ordered LIPSS for Biosensing Applications,科研进展,arXiv 光学与光子学 (physics.optics),2026-08-24T04:00:00+00:00,2026-08-24T06:01:53.297535+00:00,64.9,https://arxiv.org/abs/2608.20573,科研,True
2a8deb29e7cd,Gas Beam Dump and Power Meter for High Energy Lasers,激光,arXiv 光学与光子学 (physics.optics),2026-08-24T04:00:00+00:00,2026-08-24T06:01:53.297535+00:00,64.9,https://arxiv.org/abs/2608.20645,科研,True
